ClassId,TR,EN
710,asl_COME,asl_COME
711,asl_COMEHERE,asl_COMEHERE
712,asl_COMEOUT,asl_COMEOUT
713,asl_COMFORTABLE,asl_COMFORTABLE
714,asl_COMMENT,asl_COMMENT
715,asl_COMMITTEE,asl_COMMITTEE
716,asl_COMMUNICATION,asl_COMMUNICATION
717,asl_COMMUNITY,asl_COMMUNITY
718,asl_COMMUTE,asl_COMMUTE
719,asl_COMPASS,asl_COMPASS
720,asl_COMPLAIN,asl_COMPLAIN
721,asl_COMPLEX,asl_COMPLEX
722,asl_COMPUTER,asl_COMPUTER
723,asl_COMPUTERMOUSE,asl_COMPUTERMOUSE
724,asl_CONCEPT,asl_CONCEPT
725,asl_CONCERNED,asl_CONCERNED
726,asl_CONDUCT1,asl_CONDUCT1
727,asl_CONDUCT2,asl_CONDUCT2
728,asl_CONDUCT3,asl_CONDUCT3
729,asl_CONFIDENT,asl_CONFIDENT
730,asl_CONFIDENTIAL,asl_CONFIDENTIAL
731,asl_CONFLICT,asl_CONFLICT
732,asl_CONFUSED1,asl_CONFUSED1
733,asl_CONFUSED2,asl_CONFUSED2
734,asl_CONGRATULATIONS,asl_CONGRATULATIONS
735,asl_CONNECTION,asl_CONNECTION
736,asl_CONSUME,asl_CONSUME
737,asl_CONTACT,asl_CONTACT
738,asl_CONTACTLENS,asl_CONTACTLENS
739,asl_CONTINUE,asl_CONTINUE
740,asl_CONVINCE1,asl_CONVINCE1
741,asl_CONVINCE2,asl_CONVINCE2
742,asl_COOK,asl_COOK
743,asl_COOKIE,asl_COOKIE
744,asl_COOL1,asl_COOL1
745,asl_COOL2,asl_COOL2
746,asl_COOL3,asl_COOL3
747,asl_COOL4,asl_COOL4
748,asl_COOPERATE,asl_COOPERATE
749,asl_COPY,asl_COPY
750,asl_CORKSCREW1,asl_CORKSCREW1
751,asl_CORKSCREW2,asl_CORKSCREW2
752,asl_CORN1,asl_CORN1
753,asl_CORN2,asl_CORN2
754,asl_CORN3,asl_CORN3
755,asl_CORNER,asl_CORNER
756,asl_COST,asl_COST
757,asl_COUCH,asl_COUCH
758,asl_COUGH,asl_COUGH
759,asl_COUNSELOR,asl_COUNSELOR
760,asl_COUNT,asl_COUNT
761,asl_COUNTRY,asl_COUNTRY
762,asl_COUSIN,asl_COUSIN
763,asl_COVERUP,asl_COVERUP
764,asl_COW,asl_COW
765,asl_COWBOY,asl_COWBOY
766,asl_CRACK,asl_CRACK
767,asl_CRACKER1,asl_CRACKER1
768,asl_CRACKER2,asl_CRACKER2
769,asl_CRANKY,asl_CRANKY
770,asl_CRASH,asl_CRASH
771,asl_CRASHPLANE,asl_CRASHPLANE
772,asl_CRAWL1,asl_CRAWL1
773,asl_CRAWL2,asl_CRAWL2
774,asl_CRAZY,asl_CRAZY
775,asl_CREAM1,asl_CREAM1
776,asl_CREAM2,asl_CREAM2
777,asl_CREATE,asl_CREATE
778,asl_CREDITCARD,asl_CREDITCARD
779,asl_CREWCUT,asl_CREWCUT
780,asl_CROCODILE,asl_CROCODILE
781,asl_CROSS1,asl_CROSS1
782,asl_CROSS2,asl_CROSS2
783,asl_CROSS3,asl_CROSS3
784,asl_CROSSHEART,asl_CROSSHEART
785,asl_CROWN,asl_CROWN
786,asl_CRUMPLE,asl_CRUMPLE
787,asl_CRY1,asl_CRY1
788,asl_CRY2,asl_CRY2
789,asl_CRY3,asl_CRY3
790,asl_CRY4,asl_CRY4
791,asl_CULTURE,asl_CULTURE
792,asl_CUP,asl_CUP
793,asl_CURIOUS,asl_CURIOUS
794,asl_CURL1,asl_CURL1
795,asl_CURL2,asl_CURL2
796,asl_CURLYHAIR,asl_CURLYHAIR
797,asl_CURTAIN,asl_CURTAIN
798,asl_CURTSEY1,asl_CURTSEY1
799,asl_CURTSEY2,asl_CURTSEY2
800,asl_CUT,asl_CUT
801,asl_CUTE1,asl_CUTE1
802,asl_CUTE2,asl_CUTE2
803,asl_CUTREMOVEVID,asl_CUTREMOVEVID
804,asl_DAMN,asl_DAMN
805,asl_DANCE,asl_DANCE
806,asl_DANCER,asl_DANCER
807,asl_DANGER,asl_DANGER
808,asl_DARK1,asl_DARK1
809,asl_DARK2,asl_DARK2
810,asl_DART,asl_DART
811,asl_DATE,asl_DATE
812,asl_DAUGHTER,asl_DAUGHTER
813,asl_DAY,asl_DAY
814,asl_DEAF1,asl_DEAF1
815,asl_DEAF2,asl_DEAF2
816,asl_DEAFSCHOOL,asl_DEAFSCHOOL
817,asl_DEALCARDS,asl_DEALCARDS
818,asl_DEATH,asl_DEATH
819,asl_DECIDE1,asl_DECIDE1
820,asl_DECIDE2,asl_DECIDE2
821,asl_DECLINE,asl_DECLINE
822,asl_DECORATE1,asl_DECORATE1
823,asl_DECORATE2,asl_DECORATE2
824,asl_DEDICATE1,asl_DEDICATE1
825,asl_DEDICATE2,asl_DEDICATE2
826,asl_DEEP,asl_DEEP
827,asl_DEER,asl_DEER
828,asl_DEFEAT,asl_DEFEAT
829,asl_DEFLATE,asl_DEFLATE
830,asl_DEGREE,asl_DEGREE
831,asl_DELEGATE,asl_DELEGATE
832,asl_DELIBERATE,asl_DELIBERATE
833,asl_DELICIOUS,asl_DELICIOUS
834,asl_DELINQUENT,asl_DELINQUENT
835,asl_DEMAND1,asl_DEMAND1
836,asl_DEMAND2,asl_DEMAND2
837,asl_DEMOTE,asl_DEMOTE
838,asl_DENT,asl_DENT
839,asl_DENTIST1,asl_DENTIST1
840,asl_DENTIST2,asl_DENTIST2
841,asl_DENY,asl_DENY
842,asl_DEODORANT,asl_DEODORANT
843,asl_DEPARTMENT,asl_DEPARTMENT
844,asl_DEPENDON,asl_DEPENDON
845,asl_DEPRESS,asl_DEPRESS
846,asl_DEPTH,asl_DEPTH
847,asl_DESERT,asl_DESERT
848,asl_DESIGN,asl_DESIGN
849,asl_DESSERT,asl_DESSERT
850,asl_DESTROY,asl_DESTROY
851,asl_DEVELOP1,asl_DEVELOP1
852,asl_DEVELOP2,asl_DEVELOP2
853,asl_DEVIL,asl_DEVIL
854,asl_DEVOUR,asl_DEVOUR
855,asl_DIAMOND,asl_DIAMOND
856,asl_DIAPER,asl_DIAPER
857,asl_DICE,asl_DICE
858,asl_DICTIONARY,asl_DICTIONARY
859,asl_DIE,asl_DIE
860,asl_DIFFERENT,asl_DIFFERENT
861,asl_DIFFERENTSITUATION,asl_DIFFERENTSITUATION
862,asl_DIG,asl_DIG
863,asl_DIGUP,asl_DIGUP
864,asl_DILEMMA,asl_DILEMMA
865,asl_DININGROOM,asl_DININGROOM
866,asl_DINNER1,asl_DINNER1
867,asl_DINNER2,asl_DINNER2
868,asl_DINOSAUR1,asl_DINOSAUR1
869,asl_DINOSAUR2,asl_DINOSAUR2
870,asl_DIP1,asl_DIP1
871,asl_DIP2,asl_DIP2
872,asl_DIP3,asl_DIP3
873,asl_DIRECTOR,asl_DIRECTOR
874,asl_DIRTY,asl_DIRTY
875,asl_DISAGREEMENT,asl_DISAGREEMENT
876,asl_DISAPPEAR,asl_DISAPPEAR
877,asl_DISAPPOINT,asl_DISAPPOINT
878,asl_DISCONNECT,asl_DISCONNECT
879,asl_DISCUSS,asl_DISCUSS
880,asl_DISLIKE,asl_DISLIKE
881,asl_DISNEY,asl_DISNEY
882,asl_DISPATCH,asl_DISPATCH
883,asl_DISRUPT,asl_DISRUPT
884,asl_DISSECT,asl_DISSECT
885,asl_DISSOLVE,asl_DISSOLVE
886,asl_DISTRACTED,asl_DISTRACTED
887,asl_DIVE,asl_DIVE
888,asl_DIVIDE,asl_DIVIDE
889,asl_DIVORCE,asl_DIVORCE
890,asl_DIZZY,asl_DIZZY
891,asl_DOCTOR1,asl_DOCTOR1
892,asl_DOCTOR2,asl_DOCTOR2
893,asl_DOCUMENT,asl_DOCUMENT
894,asl_DODO,asl_DODO
895,asl_DOESNTMATTER,asl_DOESNTMATTER
896,asl_DOG1,asl_DOG1
897,asl_DOG2,asl_DOG2
898,asl_DOG3,asl_DOG3
899,asl_DOG4,asl_DOG4
900,asl_DOLL,asl_DOLL
901,asl_DOLPHIN1,asl_DOLPHIN1
902,asl_DOLPHIN2,asl_DOLPHIN2
903,asl_DOLPHIN3,asl_DOLPHIN3
904,asl_DOMINANT,asl_DOMINANT
905,asl_DONKEY,asl_DONKEY
906,asl_DONTCARE,asl_DONTCARE
907,asl_DONTFEELLIKE,asl_DONTFEELLIKE
908,asl_DONTKNOW,asl_DONTKNOW
909,asl_DONTLIKE,asl_DONTLIKE
910,asl_DONTMIND,asl_DONTMIND
911,asl_DONTNEED,asl_DONTNEED
912,asl_DONTWANT,asl_DONTWANT
913,asl_DONUT,asl_DONUT
914,asl_DOOR,asl_DOOR
915,asl_DORMITORY,asl_DORMITORY
916,asl_DOUBLE,asl_DOUBLE
917,asl_DOUBT,asl_DOUBT
918,asl_DOWN,asl_DOWN
919,asl_DOWNHILL,asl_DOWNHILL
920,asl_DOWNLOAD,asl_DOWNLOAD
921,asl_DOWNSIZE1,asl_DOWNSIZE1
922,asl_DOWNSIZE2,asl_DOWNSIZE2
923,asl_DRAG1,asl_DRAG1
924,asl_DRAG2,asl_DRAG2
925,asl_DRAGON,asl_DRAGON
926,asl_DRAW,asl_DRAW
927,asl_DRAWER,asl_DRAWER
928,asl_DREADLOCKS,asl_DREADLOCKS
929,asl_DREAM,asl_DREAM
930,asl_DRESS,asl_DRESS
931,asl_DRESSER,asl_DRESSER
932,asl_DRESSUP,asl_DRESSUP
933,asl_DRIBBLE,asl_DRIBBLE
934,asl_DRILL,asl_DRILL
935,asl_DRINK1,asl_DRINK1
936,asl_DRINK2,asl_DRINK2
937,asl_DRIP,asl_DRIP
938,asl_DRIVE,asl_DRIVE
939,asl_DROP,asl_DROP
940,asl_DROWN1,asl_DROWN1
941,asl_DROWN2,asl_DROWN2
942,asl_DROWN3,asl_DROWN3
943,asl_DROWN4,asl_DROWN4
944,asl_DROWN5,asl_DROWN5
945,asl_DRUG,asl_DRUG
946,asl_DRUM,asl_DRUM
947,asl_DRUNK,asl_DRUNK
948,asl_DRY,asl_DRY
949,asl_DRYER,asl_DRYER
950,asl_DUCK1,asl_DUCK1
951,asl_DUCK2,asl_DUCK2
952,asl_DUE,asl_DUE
953,asl_DUMB,asl_DUMB
954,asl_DUTY,asl_DUTY
955,asl_DYE,asl_DYE
956,asl_EACH,asl_EACH
957,asl_EACHOTHER,asl_EACHOTHER
958,asl_EAGLE1,asl_EAGLE1
959,asl_EAGLE2,asl_EAGLE2
960,asl_EAR,asl_EAR
961,asl_EARLY,asl_EARLY
962,asl_EARMUFFS,asl_EARMUFFS
963,asl_EARN,asl_EARN
964,asl_EARRING,asl_EARRING
965,asl_EARSUP,asl_EARSUP
966,asl_EARTH,asl_EARTH
967,asl_EARTHQUAKE,asl_EARTHQUAKE
968,asl_EASEL,asl_EASEL
969,asl_EAST,asl_EAST
970,asl_EASTER,asl_EASTER
971,asl_EASY,asl_EASY
972,asl_EASYTODO,asl_EASYTODO
973,asl_EAT1,asl_EAT1
974,asl_EAT2,asl_EAT2
975,asl_ECLIPSE,asl_ECLIPSE
976,asl_EDGE,asl_EDGE
977,asl_EDIT1,asl_EDIT1
978,asl_EDIT2,asl_EDIT2
979,asl_EFFECT,asl_EFFECT
980,asl_EGG,asl_EGG
981,asl_EGGBEATER,asl_EGGBEATER
982,asl_EGO,asl_EGO
983,asl_EGYPT,asl_EGYPT
984,asl_EIGHT,asl_EIGHT
985,asl_EITHER,asl_EITHER
986,asl_ELECTRICIAN,asl_ELECTRICIAN
987,asl_ELECTROCUTE,asl_ELECTROCUTE
988,asl_ELEGANCE,asl_ELEGANCE
989,asl_ELEMENTARYSCHOOL,asl_ELEMENTARYSCHOOL
990,asl_ELEPHANT,asl_ELEPHANT
991,asl_ELEVATOR1,asl_ELEVATOR1
992,asl_ELEVATOR2,asl_ELEVATOR2
993,asl_ELEVATOR3,asl_ELEVATOR3
994,asl_ELEVEN,asl_ELEVEN
995,asl_EMAIL,asl_EMAIL
996,asl_EMBARRASS,asl_EMBARRASS
997,asl_EMOTION,asl_EMOTION
998,asl_EMPEROR,asl_EMPEROR
999,asl_EMPHASIS,asl_EMPHASIS
1000,asl_EMPTY1,asl_EMPTY1
1001,asl_EMPTY2,asl_EMPTY2
1002,asl_END,asl_END
1003,asl_ENEMY,asl_ENEMY
1004,asl_ENERGY,asl_ENERGY
1005,asl_ENGAGEMENT,asl_ENGAGEMENT
1006,asl_ENGINEER,asl_ENGINEER
1007,asl_ENGINESTART,asl_ENGINESTART
1008,asl_ENGLISH,asl_ENGLISH
1009,asl_ENJOY,asl_ENJOY
1010,asl_ENOUGH,asl_ENOUGH
1011,asl_ENTER,asl_ENTER
1012,asl_ENVELOPE1,asl_ENVELOPE1
1013,asl_ENVELOPE2,asl_ENVELOPE2
1014,asl_ENVELOPE3,asl_ENVELOPE3
1015,asl_ENVELOPE4,asl_ENVELOPE4
1016,asl_ENVELOPE5,asl_ENVELOPE5
1017,asl_ENVIRONMENT,asl_ENVIRONMENT
1018,asl_EQUAL,asl_EQUAL
1019,asl_ERASE1,asl_ERASE1
1020,asl_ERASE2,asl_ERASE2
1021,asl_ERASE3,asl_ERASE3
1022,asl_ERASE4,asl_ERASE4
1023,asl_ERASE5,asl_ERASE5
1024,asl_ERASER,asl_ERASER
1025,asl_ERUPT1,asl_ERUPT1
1026,asl_ERUPT2,asl_ERUPT2
1027,asl_ESCALATE,asl_ESCALATE
1028,asl_ESCALATOR,asl_ESCALATOR
1029,asl_ESCAPE,asl_ESCAPE
1030,asl_EUROPE,asl_EUROPE
1031,asl_EVALUATE,asl_EVALUATE
1032,asl_EVEN,asl_EVEN
1033,asl_EVENT,asl_EVENT
1034,asl_EVERYDAY,asl_EVERYDAY
1035,asl_EVERYNIGHT,asl_EVERYNIGHT
1036,asl_EVERYTHING,asl_EVERYTHING
1037,asl_EVERYYEAR,asl_EVERYYEAR
1038,asl_EVIDENCE,asl_EVIDENCE
1039,asl_EXAMPLE,asl_EXAMPLE
1040,asl_EXCITED,asl_EXCITED
1041,asl_EXCUSE,asl_EXCUSE
1042,asl_EXERCISE,asl_EXERCISE
1043,asl_EXPECT,asl_EXPECT
1044,asl_EXPENSIVE,asl_EXPENSIVE
1045,asl_EXPERIENCE,asl_EXPERIENCE
1046,asl_EXPERIENCED,asl_EXPERIENCED
1047,asl_EXPERIMENT,asl_EXPERIMENT
1048,asl_EXPERT,asl_EXPERT
1049,asl_EXPLANATION,asl_EXPLANATION
1050,asl_EXPLODE,asl_EXPLODE
1051,asl_EXPRESS,asl_EXPRESS
1052,asl_EYEGLASSES,asl_EYEGLASSES
1053,asl_EYES,asl_EYES
1054,asl_EYESAWAKE,asl_EYESAWAKE
1055,asl_EYETURN,asl_EYETURN
1056,asl_FACE,asl_FACE
1057,asl_FACULTY,asl_FACULTY
1058,asl_FADE,asl_FADE
1059,asl_FAIL,asl_FAIL
1060,asl_FAINT,asl_FAINT
1061,asl_FAIR,asl_FAIR
1062,asl_FAKE,asl_FAKE
1063,asl_FALL1,asl_FALL1
1064,asl_FALL2,asl_FALL2
1065,asl_FALLINGASLEEP,asl_FALLINGASLEEP
1066,asl_FAMILY,asl_FAMILY
1067,asl_FAMOUS,asl_FAMOUS
1068,asl_FAN,asl_FAN
1069,asl_FANTASY,asl_FANTASY
1070,asl_FAR,asl_FAR
1071,asl_FARM,asl_FARM
1072,asl_FASCINATED,asl_FASCINATED
1073,asl_FASHION,asl_FASHION
1074,asl_FAST,asl_FAST
1075,asl_FAT,asl_FAT
1076,asl_FATHER,asl_FATHER
1077,asl_FAUCET,asl_FAUCET
1078,asl_FAULT,asl_FAULT
1079,asl_FAVORITE,asl_FAVORITE
1080,asl_FEBRUARY,asl_FEBRUARY
1081,asl_FEDUP,asl_FEDUP
1082,asl_FEED1,asl_FEED1
1083,asl_FEED2,asl_FEED2
1084,asl_FEEDBACK,asl_FEEDBACK
1085,asl_FEEL,asl_FEEL
1086,asl_FENCE1,asl_FENCE1
1087,asl_FENCE2,asl_FENCE2
1088,asl_FENCING,asl_FENCING
1089,asl_FEW,asl_FEW
1090,asl_FIANCE,asl_FIANCE
1091,asl_FIFTH,asl_FIFTH
1092,asl_FIGHT,asl_FIGHT
1093,asl_FIGURE,asl_FIGURE
1094,asl_FILE1,asl_FILE1
1095,asl_FILE2,asl_FILE2
1096,asl_FILE3,asl_FILE3
1097,asl_FILLOUT,asl_FILLOUT
1098,asl_FILM,asl_FILM
1099,asl_FILTER,asl_FILTER
1100,asl_FINALLY,asl_FINALLY
1101,asl_FINANCE,asl_FINANCE
1102,asl_FIND,asl_FIND
1103,asl_FINE1,asl_FINE1
1104,asl_FINE2,asl_FINE2
1105,asl_FINGER,asl_FINGER
1106,asl_FINGERSCROSSED,asl_FINGERSCROSSED
1107,asl_FINGERSPELL,asl_FINGERSPELL
1108,asl_FINGERSPELLING,asl_FINGERSPELLING
1109,asl_FINISH,asl_FINISH
1110,asl_FINS,asl_FINS
1111,asl_FIRE,asl_FIRE
1112,asl_FIRED,asl_FIRED
1113,asl_FIREMAN1,asl_FIREMAN1
1114,asl_FIREMAN2,asl_FIREMAN2
1115,asl_FIRETRUCK,asl_FIRETRUCK
1116,asl_FIRST,asl_FIRST
1117,asl_FISH,asl_FISH
1118,asl_FISHING1,asl_FISHING1
1119,asl_FISHING2,asl_FISHING2
1120,asl_FIT,asl_FIT
1121,asl_FIX,asl_FIX
1122,asl_FLAG1,asl_FLAG1
1123,asl_FLAG2,asl_FLAG2
1124,asl_FLASHLIGHT1,asl_FLASHLIGHT1
1125,asl_FLASHLIGHT2,asl_FLASHLIGHT2
1126,asl_FLASHLIGHT3,asl_FLASHLIGHT3
1127,asl_FLASHLIGHT4,asl_FLASHLIGHT4
1128,asl_FLIP,asl_FLIP
1129,asl_FLIPFLOPS,asl_FLIPFLOPS
1130,asl_FLIPSWITCH,asl_FLIPSWITCH
1131,asl_FLOAT1,asl_FLOAT1
1132,asl_FLOAT2,asl_FLOAT2
1133,asl_FLOAT3,asl_FLOAT3
1134,asl_FLOOR,asl_FLOOR
1135,asl_FLOWER,asl_FLOWER
1136,asl_FLUTE,asl_FLUTE
1137,asl_FLY,asl_FLY
1138,asl_FOCUS,asl_FOCUS
1139,asl_FOLD1,asl_FOLD1
1140,asl_FOLD2,asl_FOLD2
1141,asl_FOLLOW1,asl_FOLLOW1
1142,asl_FOLLOW2,asl_FOLLOW2
1143,asl_FOLLOW3,asl_FOLLOW3
1144,asl_FOLLOW4,asl_FOLLOW4
1145,asl_FOND,asl_FOND
1146,asl_FOOL,asl_FOOL
1147,asl_FOOTBALL,asl_FOOTBALL
1148,asl_FOR,asl_FOR
1149,asl_FORBID,asl_FORBID
1150,asl_FOREIGNER1,asl_FOREIGNER1
1151,asl_FOREIGNER2,asl_FOREIGNER2
1152,asl_FOREST,asl_FOREST
1153,asl_FOREVER1,asl_FOREVER1
1154,asl_FOREVER2,asl_FOREVER2
1155,asl_FORFEIT,asl_FORFEIT
1156,asl_FORGETFUL,asl_FORGETFUL
1157,asl_FORK1,asl_FORK1
1158,asl_FORK2,asl_FORK2
1159,asl_FORK3,asl_FORK3
1160,asl_FORK4,asl_FORK4
1161,asl_FORM,asl_FORM
1162,asl_FORMER,asl_FORMER
1163,asl_FOUL,asl_FOUL
1164,asl_FOUR,asl_FOUR
1165,asl_FOURTH,asl_FOURTH
1166,asl_FOX,asl_FOX
1167,asl_FRACTION,asl_FRACTION
1168,asl_FRAME,asl_FRAME
1169,asl_FRANCE,asl_FRANCE
1170,asl_FRAUD,asl_FRAUD
1171,asl_FREAKOUT,asl_FREAKOUT
1172,asl_FRECKLES,asl_FRECKLES
1173,asl_FREE,asl_FREE
1174,asl_FREEDOM,asl_FREEDOM
1175,asl_FREEWAY,asl_FREEWAY
1176,asl_FREEZE,asl_FREEZE
1177,asl_FRENCH,asl_FRENCH
1178,asl_FRENCHFRIES,asl_FRENCHFRIES
1179,asl_FRIDAY,asl_FRIDAY
1180,asl_FRIEND,asl_FRIEND
1181,asl_FRIENDLY,asl_FRIENDLY
1182,asl_FRIENDSNOMORE1,asl_FRIENDSNOMORE1
1183,asl_FRINGE,asl_FRINGE
1184,asl_FRISK,asl_FRISK
1185,asl_FROG,asl_FROG
1186,asl_FROM,asl_FROM
1187,asl_FROMTHENON,asl_FROMTHENON
1188,asl_FRONT,asl_FRONT
1189,asl_FROWN1,asl_FROWN1
1190,asl_FROWN2,asl_FROWN2
1191,asl_FRUIT,asl_FRUIT
1192,asl_FRUSTRATE,asl_FRUSTRATE
1193,asl_FRY,asl_FRY
1194,asl_FULL,asl_FULL
1195,asl_FUN,asl_FUN
1196,asl_FUNCTION,asl_FUNCTION
1197,asl_FUNNY,asl_FUNNY
1198,asl_FURNITURE,asl_FURNITURE
1199,asl_FUTURE,asl_FUTURE
1200,asl_FUZZY,asl_FUZZY
1201,asl_GALLAUDET,asl_GALLAUDET
1202,asl_GAMBLE,asl_GAMBLE
1203,asl_GAME,asl_GAME
1204,asl_GARAGE,asl_GARAGE
1205,asl_GARLIC,asl_GARLIC
1206,asl_GAS,asl_GAS
1207,asl_GATE,asl_GATE
1208,asl_GATECLOSE,asl_GATECLOSE
1209,asl_GAY,asl_GAY
1210,asl_GENERATION,asl_GENERATION
1211,asl_GERMANY,asl_GERMANY
1212,asl_GESTURE,asl_GESTURE
1213,asl_GET,asl_GET
1214,asl_GETINBED,asl_GETINBED
1215,asl_GETINFORMATIONOUTOF,asl_GETINFORMATIONOUTOF
1216,asl_GETOFF,asl_GETOFF
1217,asl_GETTHROUGH,asl_GETTHROUGH
1218,asl_GETTOGETHER,asl_GETTOGETHER
1219,asl_GHOST,asl_GHOST
1220,asl_GIFT,asl_GIFT
1221,asl_GIRAFFE,asl_GIRAFFE
1222,asl_GIRL,asl_GIRL
1223,asl_GIVE,asl_GIVE
1224,asl_GIVEUP,asl_GIVEUP
1225,asl_GLASS1,asl_GLASS1
1226,asl_GLASS2,asl_GLASS2
1227,asl_GLASS3,asl_GLASS3
1228,asl_GLASSES,asl_GLASSES
1229,asl_GLOVE,asl_GLOVE
1230,asl_GLOVES1,asl_GLOVES1
1231,asl_GLOVES2,asl_GLOVES2
1232,asl_GLOVES3,asl_GLOVES3
1233,asl_GLOVES4,asl_GLOVES4
1234,asl_GLOW,asl_GLOW
1235,asl_GLUE1,asl_GLUE1
1236,asl_GLUE2,asl_GLUE2
1237,asl_GO,asl_GO
1238,asl_GOAHEAD,asl_GOAHEAD
1239,asl_GOAL,asl_GOAL
1240,asl_GOAT,asl_GOAT
1241,asl_GOATEE,asl_GOATEE
1242,asl_GOBACKANDFORTH,asl_GOBACKANDFORTH
1243,asl_GOD,asl_GOD
1244,asl_GOINGTHROUGHAHARDTIME,asl_GOINGTHROUGHAHARDTIME
1245,asl_GOLD,asl_GOLD
1246,asl_GOLF,asl_GOLF
1247,asl_GONE,asl_GONE
1248,asl_GOOD,asl_GOOD
1249,asl_GOODYGOODY,asl_GOODYGOODY
1250,asl_GOODYGOODYSHOEOPPOSITE,asl_GOODYGOODYSHOEOPPOSITE
1251,asl_GOOSEBUMPS,asl_GOOSEBUMPS
1252,asl_GORILLA,asl_GORILLA
1253,asl_GOSSIP,asl_GOSSIP
1254,asl_GOTCHA,asl_GOTCHA
1255,asl_GOTHROUGH,asl_GOTHROUGH
1256,asl_GOTOJAIL,asl_GOTOJAIL
1257,asl_GOVERNMENT,asl_GOVERNMENT
1258,asl_GRAB,asl_GRAB
1259,asl_GRADE,asl_GRADE
1260,asl_GRADUATE,asl_GRADUATE
1261,asl_GRADUATESCHOOL,asl_GRADUATESCHOOL
1262,asl_GRAMMAR,asl_GRAMMAR
1263,asl_GRANDFATHER,asl_GRANDFATHER
1264,asl_GRANDMOTHER,asl_GRANDMOTHER
1265,asl_GRANDPARENTS,asl_GRANDPARENTS
1266,asl_GRAPES1,asl_GRAPES1
1267,asl_GRAPES2,asl_GRAPES2
1268,asl_GRASP,asl_GRASP
1269,asl_GRASS,asl_GRASS
1270,asl_GRAY,asl_GRAY
1271,asl_GREAT,asl_GREAT
1272,asl_GREECE,asl_GREECE
1273,asl_GREEN,asl_GREEN
1274,asl_GREENBEANS,asl_GREENBEANS
1275,asl_GREET1,asl_GREET1
1276,asl_GREET2,asl_GREET2
1277,asl_GRENADE,asl_GRENADE
1278,asl_GRIEVE,asl_GRIEVE
1279,asl_GRIND,asl_GRIND
1280,asl_GROUP,asl_GROUP
1281,asl_GROW,asl_GROW
1282,asl_GROWUP,asl_GROWUP
1283,asl_GUESS1,asl_GUESS1
1284,asl_GUESS2,asl_GUESS2
1285,asl_GUIDE,asl_GUIDE
1286,asl_GUILLOTINE1,asl_GUILLOTINE1
1287,asl_GUILLOTINE2,asl_GUILLOTINE2
1288,asl_GUILTY,asl_GUILTY
1289,asl_GUITAR,asl_GUITAR
1290,asl_GULLIBLE,asl_GULLIBLE
1291,asl_GUM,asl_GUM
1292,asl_GUN1,asl_GUN1
1293,asl_GUN2,asl_GUN2
1294,asl_GUN3,asl_GUN3
1295,asl_GYM,asl_GYM
1296,asl_HABIT,asl_HABIT
1297,asl_HADENOUGH,asl_HADENOUGH
1298,asl_HAHA,asl_HAHA
1299,asl_HAIR1,asl_HAIR1
1300,asl_HAIR2,asl_HAIR2
1301,asl_HAIRCLIPPER,asl_HAIRCLIPPER
1302,asl_HAIRCUT,asl_HAIRCUT
1303,asl_HAIRDRESSER,asl_HAIRDRESSER
1304,asl_HAIRDRYER1,asl_HAIRDRYER1
1305,asl_HAIRDRYER2,asl_HAIRDRYER2
1306,asl_HAIRDRYER3,asl_HAIRDRYER3
1307,asl_HALF,asl_HALF
1308,asl_HALFHOUR,asl_HALFHOUR
1309,asl_HALL,asl_HALL
1310,asl_HALLOWEEN1,asl_HALLOWEEN1
1311,asl_HALLOWEEN2,asl_HALLOWEEN2
1312,asl_HAMBURGER,asl_HAMBURGER
1313,asl_HAMMER,asl_HAMMER
1314,asl_HAMSTER,asl_HAMSTER
1315,asl_HANDCUFFS,asl_HANDCUFFS
1316,asl_HANDS,asl_HANDS
1317,asl_HANDSOAP,asl_HANDSOAP
1318,asl_HANDSOFF,asl_HANDSOFF
1319,asl_HANDSOME1,asl_HANDSOME1
1320,asl_HANDSOME2,asl_HANDSOME2
1321,asl_HANDSOME3,asl_HANDSOME3
1322,asl_HANDSOME4,asl_HANDSOME4
1323,asl_HANG,asl_HANG
1324,asl_HANGCLOTHES,asl_HANGCLOTHES
1325,asl_HANUKKAH,asl_HANUKKAH
1326,asl_HAPPEN,asl_HAPPEN
1327,asl_HAPPY,asl_HAPPY
1328,asl_HARD,asl_HARD
1329,asl_HARDOFHEARING,asl_HARDOFHEARING
1330,asl_HARMONICA,asl_HARMONICA
1331,asl_HARP,asl_HARP
1332,asl_HAT1,asl_HAT1
1333,asl_HAT2,asl_HAT2
1334,asl_HATBRIM,asl_HATBRIM
1335,asl_HATCH1,asl_HATCH1
1336,asl_HATCH2,asl_HATCH2
1337,asl_HATE,asl_HATE
1338,asl_HAVE,asl_HAVE
1339,asl_HAWAII,asl_HAWAII
1340,asl_HE,asl_HE
1341,asl_HEAD,asl_HEAD
1342,asl_HEADACHE,asl_HEADACHE
1343,asl_HEADBACK,asl_HEADBACK
1344,asl_HEADCOLD,asl_HEADCOLD
1345,asl_HEADGRIND,asl_HEADGRIND
1346,asl_HEADPHONES,asl_HEADPHONES
1347,asl_HEALTH,asl_HEALTH
1348,asl_HEAP,asl_HEAP
1349,asl_HEAR1,asl_HEAR1
1350,asl_HEAR2,asl_HEAR2
1351,asl_HEARING,asl_HEARING
1352,asl_HEARINGAID,asl_HEARINGAID
1353,asl_HEART,asl_HEART
